file,has_hidden_void,void_num,center_mass,bounds
5840784_1_1_void.stl,YES,2,"[108.84, 8.403, 199.56]","[[102.127, 7.403, 193.742], [115.553, 9.403, 205.378]]"
5840784_1_1_void.stl,YES,3,"[25.815, 0.933, 151.26]","[[25.764, 0.93, 151.23], [25.866, 0.936, 151.29]]"
5840784_1_1_void.stl,YES,4,"[197.137, 10.909, 156.623]","[[157.689, 9.052, 139.4], [236.586, 12.767, 173.846]]"
5873277_3_1_void.stl,YES,1,"[-31.117, -13.244, 2.686]","[[-31.225, -13.285, 2.679], [-31.01, -13.203, 2.693]]"
5873277_3_1_void.stl,YES,2,"[30.246, 17.658, 3.383]","[[26.535, 16.388, 3.227], [33.957, 18.927, 3.539]]"
5873277_3_0_void.stl,YES,1,"[16.743, -16.346, 2.563]","[[13.13, -18.137, 2.356], [20.355, -14.555, 2.771]]"
5873277_3_0_void.stl,YES,2,"[14.928, 10.85, 1.234]","[[14.344, 10.516, 1.189], [15.512, 11.184, 1.278]]"
5840784_1_0_void.stl,YES,1,"[0.599, 18.285, 98.589]","[[0.253, 18.267, 98.314], [0.944, 18.302, 98.864]]"
5840784_1_0_void.stl,YES,2,"[207.158, 10.569, 148.687]","[[196.214, 8.229, 139.97], [218.101, 12.909, 157.403]]"
5840784_1_0_void.stl,YES,3,"[68.89, 3.896, 125.239]","[[68.84, 3.894, 125.222], [68.94, 3.898, 125.256]]"
5840784_1_0_void.stl,YES,4,"[181.515, 16.427, 156.351]","[[179.95, 16.252, 155.011], [183.08, 16.601, 157.691]]"
5840784_1_0_void.stl,YES,5,"[23.264, 5.631, 90.496]","[[23.264, 5.631, 90.496], [23.264, 5.631, 90.496]]"
5887493_1_6_void.stl,YES,1,"[0.039, -0.49, 0.311]","[[-0.035, -0.515, 0.244], [0.114, -0.465, 0.378]]"
5887493_1_7_void.stl,NO,,,
5885189_2_3_void.stl,NO,,,
5911816_4_2_void.stl,YES,1,"[-10.479, 30.546, 79.33]","[[-10.782, 30.495, 79.063], [-10.176, 30.597, 79.598]]"
5864856_1_2_void.stl,YES,1,"[-14.17, -0.16, 42.681]","[[-14.171, -0.161, 42.68], [-14.169, -0.159, 42.681]]"
5885189_2_2_void.stl,NO,,,
5911816_4_3_void.stl,YES,1,"[-17.966, 30.207, 8.586]","[[-17.967, 30.207, 8.585], [-17.965, 30.207, 8.587]]"
5911816_4_3_void.stl,YES,2,"[35.466, 32.911, 0.86]","[[35.393, 32.887, 0.78], [35.539, 32.935, 0.939]]"
5823799_3_5_void.stl,NO,,,
5916098_1_8_void.stl,YES,1,"[6.506, -1.898, 0.635]","[[6.399, -2.072, 0.621], [6.614, -1.724, 0.648]]"
5916098_1_8_void.stl,YES,2,"[-5.461, 4.891, 1.066]","[[-5.461, 4.89, 1.066], [-5.461, 4.891, 1.066]]"
5831438_1_0_void.stl,NO,,,
5916098_1_9_void.stl,YES,1,"[0.623, -6.839, 1.965]","[[0.599, -6.868, 1.962], [0.647, -6.81, 1.969]]"
5916098_1_9_void.stl,YES,2,"[7.365, -0.979, 1.274]","[[7.365, -0.979, 1.274], [7.365, -0.979, 1.274]]"
5831438_1_1_void.stl,NO,,,
5823799_3_4_void.stl,NO,,,
5814566_1_0_void.stl,NO,,,
5761827_1_4_void.stl,YES,1,"[-21.373, -42.828, 59.672]","[[-27.069, -48.268, 49.398], [-15.677, -37.389, 69.945]]"
5830976_1_3_void.stl,NO,,,
5835992_3_3_void.stl,NO,,,
5830976_1_2_void.stl,NO,,,
5835992_3_2_void.stl,NO,,,
5903116_4_0_void.stl,NO,,,
5868524_1_2_void.stl,YES,1,"[5.716, -3.169, 6.255]","[[5.716, -3.171, 6.255], [5.716, -3.167, 6.255]]"
5868524_1_2_void.stl,YES,2,"[-6.422, 164.082, 4.371]","[[-6.54, 162.146, 4.236], [-6.303, 166.018, 4.506]]"
5903116_4_1_void.stl,NO,,,
5868524_1_3_void.stl,YES,1,"[1.736, 45.918, 14.155]","[[1.735, 45.911, 14.154], [1.737, 45.925, 14.156]]"
5868524_1_3_void.stl,YES,2,"[-4.866, 90.003, 3.831]","[[-4.866, 90.001, 3.831], [-4.866, 90.005, 3.831]]"
5868524_1_3_void.stl,YES,3,"[-4.544, 186.277, 11.687]","[[-4.838, 184.352, 11.438], [-4.25, 188.201, 11.935]]"
5758968_2_0_void.stl,YES,1,"[6.578, -3.935, 0.311]","[[6.151, -4.223, 0.201], [7.006, -3.646, 0.42]]"
5758968_2_1_void.stl,YES,1,"[-1.916, -0.546, 3.02]","[[-2.347, -0.786, 2.862], [-1.485, -0.305, 3.177]]"
5758968_2_1_void.stl,YES,2,"[-5.245, -8.288, 3.792]","[[-6.627, -9.312, 2.884], [-3.863, -7.263, 4.701]]"
5758968_2_1_void.stl,YES,3,"[-9.221, -4.451, 4.83]","[[-9.596, -4.923, 4.669], [-8.845, -3.979, 4.99]]"
5758968_2_1_void.stl,YES,4,"[4.608, 4.377, 2.478]","[[4.089, 4.021, 2.271], [5.128, 4.732, 2.684]]"
5758968_2_1_void.stl,YES,5,"[7.16, 7.776, 1.698]","[[6.051, 7.09, 1.492], [8.269, 8.462, 1.904]]"
5758968_1_4_void.stl,NO,,,
5765487_4_7_void.stl,YES,1,"[18.893, -11.73, 10.07]","[[18.885, -11.738, 10.065], [18.9, -11.722, 10.075]]"
5765487_4_7_void.stl,YES,2,"[-23.13, -14.816, 33.094]","[[-23.151, -14.835, 33.076], [-23.109, -14.798, 33.111]]"
5765487_4_7_void.stl,YES,3,"[26.01, -12.8, 51.03]","[[26.006, -12.802, 51.028], [26.014, -12.797, 51.033]]"
5758968_1_5_void.stl,YES,1,"[-20.476, 0.481, 2.82]","[[-20.478, 0.479, 2.817], [-20.474, 0.483, 2.823]]"
5765487_4_6_void.stl,YES,1,"[24.503, 1.102, 20.902]","[[23.764, 0.728, 20.677], [25.242, 1.477, 21.127]]"
5765487_4_6_void.stl,YES,2,"[19.452, 6.586, 2.724]","[[18.351, 3.948, 1.606], [20.552, 9.223, 3.843]]"
5839581_1_1_void.stl,YES,1,"[-10.545, 26.041, 6.517]","[[-18.102, 18.578, 6.142], [-2.987, 33.504, 6.893]]"
5839581_1_1_void.stl,YES,2,"[29.059, -34.634, 4.432]","[[19.042, -43.525, 3.813], [39.076, -25.744, 5.051]]"
5839581_1_0_void.stl,YES,1,"[43.59, -4.21, 6.954]","[[22.465, -13.919, 5.775], [64.715, 5.5, 8.132]]"
5846103_2_0_void.stl,NO,,,
5846103_2_1_void.stl,NO,,,
5922756_1_5_void.stl,NO,,,
5922756_1_4_void.stl,NO,,,
5834623_1_0_void.stl,NO,,,
5834623_1_1_void.stl,NO,,,
5885189_1_7_void.stl,NO,,,
5803369_3_2_void.stl,NO,,,
5885189_1_6_void.stl,NO,,,
5831426_1_6_void.stl,NO,,,
5709416_5_2_void.stl,YES,1,"[9.017, 0.92, 32.153]","[[8.779, 0.824, 31.983], [9.254, 1.015, 32.324]]"
5709416_5_2_void.stl,YES,2,"[27.264, 1.497, 0.181]","[[27.219, 1.48, 0.152], [27.309, 1.514, 0.211]]"
5709416_5_2_void.stl,YES,3,"[3.095, 23.273, 53.723]","[[3.075, 23.267, 53.703], [3.114, 23.278, 53.743]]"
5806528_1_0_void.stl,NO,,,
5840852_3_1_void.stl,NO,,,
5806528_1_1_void.stl,NO,,,
5840852_3_0_void.stl,NO,,,
5771278_1_8_void.stl,YES,1,"[25.798, 3.941, 0.746]","[[24.793, 3.453, 0.58], [26.803, 4.429, 0.912]]"
5840784_2_5_void.stl,YES,1,"[259.713, 10.275, 79.895]","[[259.71, 10.274, 79.894], [259.716, 10.276, 79.896]]"
5568839_1_2_void.stl,NO,,,
5771278_1_9_void.stl,NO,,,
5568839_1_3_void.stl,NO,,,
5840784_2_4_void.stl,YES,1,"[175.629, 2.0, 91.444]","[[168.091, 0.394, 82.041], [183.167, 3.605, 100.847]]"
5840784_2_4_void.stl,YES,2,"[157.347, 23.32, 88.103]","[[156.126, 23.166, 86.843], [158.568, 23.474, 89.364]]"
5840784_2_4_void.stl,YES,3,"[283.577, 23.992, 119.392]","[[280.786, 23.063, 116.52], [286.368, 24.921, 122.264]]"
5874516_1_8_void.stl,NO,,,
5857991_1_7_void.stl,NO,,,
5857991_1_6_void.stl,NO,,,
5761618_1_7_void.stl,NO,,,
5815969_5_1_void.stl,NO,,,
5761618_1_6_void.stl,NO,,,
5815969_5_0_void.stl,NO,,,
5771406_1_0_void.stl,NO,,,
5856715_2_8_void.stl,NO,,,
5771406_1_1_void.stl,NO,,,
5882023_1_6_void.stl,YES,1,"[60.882, 0.466, 4.212]","[[60.881, 0.465, 4.212], [60.883, 0.467, 4.212]]"
5882023_1_6_void.stl,YES,2,"[56.347, -0.559, 3.704]","[[56.345, -0.561, 3.703], [56.35, -0.556, 3.704]]"
5775050_1_0_void.stl,NO,,,
5775050_1_1_void.stl,YES,1,"[0.156, 8.421, 6.686]","[[0.156, 8.421, 6.686], [0.156, 8.421, 6.686]]"
5775050_1_1_void.stl,YES,2,"[-1.056, 2.35, 4.662]","[[-1.056, 2.348, 4.661], [-1.055, 2.351, 4.663]]"
5775050_1_1_void.stl,YES,3,"[-0.634, 7.691, 4.399]","[[-0.635, 7.684, 4.394], [-0.633, 7.697, 4.404]]"
5775050_1_1_void.stl,YES,4,"[0.835, 6.568, 0.859]","[[0.699, 6.031, 0.376], [0.97, 7.106, 1.341]]"
5831735_1_0_void.stl,YES,1,"[77.816, -50.779, 2.788]","[[77.816, -50.779, 2.788], [77.816, -50.779, 2.788]]"
5831735_1_1_void.stl,YES,1,"[69.035, -54.093, 2.925]","[[69.034, -54.093, 2.925], [69.035, -54.092, 2.925]]"
5765652_2_7_void.stl,YES,1,"[0.0, 10.0, 10.0]","[[-9.2, 0.8, 0.8], [9.2, 19.2, 19.2]]"
5765652_2_7_void.stl,YES,2,"[-9.851, 2.959, 7.389]","[[-9.851, 2.959, 7.389], [-9.851, 2.959, 7.389]]"
5765652_2_7_void.stl,YES,3,"[0.107, 16.201, 19.75]","[[0.107, 16.201, 19.75], [0.107, 16.201, 19.75]]"
5765652_2_7_void.stl,YES,4,"[2.877, 2.437, 19.559]","[[2.877, 2.437, 19.559], [2.878, 2.437, 19.559]]"
5823799_6_5_void.stl,NO,,,
5785050_5_3_void.stl,YES,1,"[19.399, -7.313, 12.575]","[[18.807, -7.524, 12.502], [19.992, -7.103, 12.647]]"
5785050_5_3_void.stl,YES,2,"[21.216, -12.889, 12.905]","[[21.044, -12.941, 12.837], [21.388, -12.838, 12.974]]"
5765652_2_6_void.stl,YES,1,"[0.0, 10.0, 10.0]","[[-9.2, 0.8, 0.8], [9.2, 19.2, 19.2]]"
5765652_2_6_void.stl,YES,2,"[-7.465, 4.881, 19.274]","[[-7.476, 4.867, 19.248], [-7.454, 4.896, 19.301]]"
5785050_5_2_void.stl,YES,1,"[49.12, -4.822, 27.88]","[[49.118, -4.822, 27.879], [49.122, -4.821, 27.88]]"
5785050_5_2_void.stl,YES,2,"[15.788, -21.101, 8.527]","[[15.679, -21.162, 8.498], [15.898, -21.04, 8.556]]"
5785050_5_2_void.stl,YES,3,"[54.807, -12.937, 9.723]","[[54.807, -12.937, 9.723], [54.808, -12.936, 9.723]]"
5823799_6_4_void.stl,NO,,,
5911816_1_2_void.stl,YES,1,"[9.154, 58.645, 68.487]","[[9.152, 58.643, 68.485], [9.156, 58.647, 68.489]]"
5785245_2_3_void.stl,YES,1,"[7.807, 11.999, 19.525]","[[7.38, 11.728, 19.399], [8.233, 12.271, 19.651]]"
5785245_2_2_void.stl,YES,1,"[28.168, -1.148, 19.758]","[[27.297, -1.48, 19.456], [29.038, -0.816, 20.06]]"
5785245_2_2_void.stl,YES,2,"[11.662, 4.744, 14.959]","[[11.613, 4.708, 14.94], [11.71, 4.78, 14.978]]"
5785245_2_2_void.stl,YES,3,"[22.917, 13.328, 21.419]","[[22.508, 13.103, 21.172], [23.327, 13.554, 21.667]]"
5785245_2_2_void.stl,YES,4,"[25.418, 6.346, 4.31]","[[22.971, 5.131, 2.686], [27.864, 7.561, 5.933]]"
5758968_7_0_void.stl,YES,1,"[24.837, -15.338, 46.233]","[[24.728, -15.501, 45.844], [24.946, -15.175, 46.622]]"
5765487_2_3_void.stl,YES,1,"[29.497, -15.404, 24.064]","[[29.438, -15.513, 24.017], [29.556, -15.294, 24.111]]"
5803922_1_4_void.stl,YES,1,"[-14.605, 5.262, 28.33]","[[-14.606, 5.262, 28.33], [-14.605, 5.262, 28.33]]"
5803922_1_4_void.stl,YES,2,"[-7.514, 1.758, 28.951]","[[-7.607, 1.569, 28.756], [-7.421, 1.947, 29.145]]"
5803922_1_4_void.stl,YES,3,"[-9.438, 1.598, 97.207]","[[-9.695, 1.254, 96.685], [-9.182, 1.942, 97.73]]"
5803922_1_4_void.stl,YES,4,"[-3.4, -1.954, 97.372]","[[-3.4, -1.954, 97.372], [-3.4, -1.953, 97.372]]"
5803922_1_5_void.stl,NO,,,
5765487_2_2_void.stl,NO,,,
5903116_1_0_void.stl,YES,1,"[-2.055, 3.773, 19.133]","[[-2.055, 3.773, 19.133], [-2.054, 3.773, 19.133]]"
5903116_1_0_void.stl,YES,2,"[-9.09, 3.632, 38.251]","[[-9.201, 3.585, 38.055], [-8.979, 3.68, 38.447]]"
5805228_1_2_void.stl,YES,1,"[-38.033, 68.076, 23.093]","[[-40.702, 66.805, 22.585], [-35.363, 69.346, 23.601]]"
5805228_1_2_void.stl,YES,2,"[-11.624, 2.7, 22.624]","[[-11.949, 2.54, 22.571], [-11.299, 2.86, 22.676]]"
5805228_1_3_void.stl,YES,1,"[27.425, -20.066, 4.82]","[[27.422, -20.069, 4.82], [27.427, -20.064, 4.821]]"
5903116_1_1_void.stl,YES,1,"[-3.224, 2.42, 32.445]","[[-3.501, 2.34, 32.259], [-2.947, 2.501, 32.63]]"
5815969_3_5_void.stl,NO,,,
5815969_3_4_void.stl,NO,,,
5921362_1_4_void.stl,YES,1,"[5.731, 8.343, 1.835]","[[5.731, 8.343, 1.835], [5.732, 8.344, 1.835]]"
5921362_1_4_void.stl,YES,2,"[3.919, 9.53, 4.245]","[[3.798, 9.435, 4.225], [4.04, 9.625, 4.265]]"
5908466_1_4_void.stl,NO,,,
5838704_2_2_void.stl,NO,,,
5921362_1_5_void.stl,NO,,,
5838704_2_3_void.stl,NO,,,
5826410_1_1_void.stl,NO,,,
5826410_1_0_void.stl,NO,,,
5709416_3_7_void.stl,NO,,,
5826522_2_1_void.stl,YES,1,"[12.071, 2.533, 1.472]","[[12.071, 2.533, 1.472], [12.072, 2.533, 1.472]]"
5826522_2_1_void.stl,YES,2,"[10.288, 3.247, 0.159]","[[10.213, 3.242, 0.154], [10.364, 3.253, 0.165]]"
5826522_2_1_void.stl,YES,3,"[1.36, 3.275, 2.153]","[[1.359, 3.275, 2.153], [1.361, 3.276, 2.153]]"
5709416_3_6_void.stl,NO,,,
5826522_2_0_void.stl,YES,1,"[-12.885, -2.682, 0.388]","[[-14.091, -2.794, 0.217], [-11.68, -2.57, 0.558]]"
5834358_1_0_void.stl,YES,1,"[-10.886, 26.659, 0.757]","[[-10.889, 26.655, 0.757], [-10.884, 26.663, 0.758]]"
5819966_1_3_void.stl,YES,1,"[0.424, 2.024, 8.387]","[[0.423, 2.023, 8.385], [0.424, 2.025, 8.39]]"
5819966_1_3_void.stl,YES,2,"[-1.265, -1.337, 6.086]","[[-1.29, -1.361, 6.044], [-1.24, -1.312, 6.127]]"
5834358_1_1_void.stl,YES,1,"[-19.01, 25.872, 4.066]","[[-19.531, 24.542, 3.927], [-18.488, 27.202, 4.205]]"
5834358_1_1_void.stl,YES,2,"[22.326, 1.167, 1.101]","[[22.21, 1.02, 1.078], [22.441, 1.313, 1.124]]"
5834358_1_1_void.stl,YES,3,"[8.704, -23.171, 1.625]","[[4.705, -28.801, 1.136], [12.703, -17.541, 2.114]]"
5834358_1_1_void.stl,YES,4,"[-2.873, -19.749, 0.975]","[[-3.117, -20.063, 0.944], [-2.629, -19.434, 1.006]]"
5819966_1_2_void.stl,YES,1,"[1.487, -0.825, 7.505]","[[1.476, -0.849, 7.479], [1.498, -0.8, 7.532]]"
5819966_1_2_void.stl,YES,2,"[-1.422, -1.135, 7.193]","[[-1.517, -1.232, 7.049], [-1.328, -1.039, 7.337]]"
5819966_1_2_void.stl,YES,3,"[-1.984, -0.662, 4.388]","[[-2.065, -0.729, 4.249], [-1.903, -0.595, 4.526]]"
5819966_1_2_void.stl,YES,4,"[1.637, 1.178, 5.398]","[[1.56, 1.12, 5.288], [1.713, 1.236, 5.508]]"
5819966_1_2_void.stl,YES,5,"[-1.792, -1.33, 5.74]","[[-1.793, -1.33, 5.74], [-1.792, -1.33, 5.74]]"
5840852_5_4_void.stl,YES,1,"[17.044, 20.419, 9.726]","[[16.935, 20.295, 9.694], [17.153, 20.543, 9.757]]"
5780726_1_4_void.stl,NO,,,
5840784_4_1_void.stl,YES,1,"[60.263, 10.719, 92.127]","[[50.962, 9.518, 82.32], [69.563, 11.919, 101.935]]"
5840784_4_0_void.stl,YES,1,"[144.221, 11.539, 51.848]","[[143.0, 11.344, 51.308], [145.443, 11.733, 52.388]]"
5780726_1_5_void.stl,NO,,,
5822526_1_2_void.stl,NO,,,
5844796_1_3_void.stl,NO,,,
5844796_1_2_void.stl,NO,,,
5800327_3_3_void.stl,NO,,,
5800327_3_2_void.stl,NO,,,
5709416_4_1_void.stl,YES,1,"[19.964, 7.002, 18.073]","[[19.963, 7.001, 18.072], [19.966, 7.002, 18.075]]"
5709416_4_0_void.stl,YES,1,"[21.62, 15.716, 23.295]","[[21.61, 15.71, 23.27], [21.631, 15.723, 23.32]]"
5709416_4_0_void.stl,YES,2,"[26.334, 17.958, 32.548]","[[26.309, 17.95, 32.534], [26.359, 17.965, 32.563]]"
5856715_2_2_void.stl,NO,,,
5856715_2_3_void.stl,NO,,,
5771278_1_2_void.stl,YES,1,"[4.529, 14.688, 2.918]","[[4.521, 14.676, 2.917], [4.537, 14.699, 2.92]]"
5771278_1_2_void.stl,YES,2,"[24.823, 11.267, 0.706]","[[22.125, 9.69, 0.555], [27.522, 12.844, 0.858]]"
5771278_1_2_void.stl,YES,3,"[17.095, 20.917, 2.073]","[[17.094, 20.916, 2.073], [17.097, 20.917, 2.073]]"
5771278_1_3_void.stl,YES,1,"[20.834, 14.455, 1.123]","[[20.833, 14.455, 1.123], [20.836, 14.456, 1.123]]"
5771278_1_3_void.stl,YES,2,"[24.328, 5.85, 1.37]","[[23.957, 5.51, 1.301], [24.7, 6.189, 1.44]]"
5771278_1_3_void.stl,YES,3,"[25.823, 8.916, 0.709]","[[25.823, 8.916, 0.709], [25.823, 8.916, 0.709]]"
5874516_1_2_void.stl,YES,1,"[0.831, 2.227, 0.881]","[[0.805, 2.211, 0.868], [0.857, 2.243, 0.893]]"
5874516_1_2_void.stl,YES,2,"[-2.206, 1.666, 1.386]","[[-2.368, 1.558, 1.348], [-2.045, 1.773, 1.423]]"
5846172_2_1_void.stl,YES,1,"[8.188, 5.284, 7.564]","[[8.188, 5.283, 7.564], [8.188, 5.284, 7.565]]"
5846172_2_1_void.stl,YES,2,"[9.772, 6.877, 5.61]","[[9.768, 6.873, 5.605], [9.776, 6.881, 5.615]]"
5874516_1_3_void.stl,NO,,,
5846172_2_0_void.stl,YES,1,"[28.26, 6.746, 17.697]","[[28.244, 6.722, 17.666], [28.276, 6.769, 17.729]]"
5846172_2_0_void.stl,YES,2,"[18.994, 8.564, 16.629]","[[18.95, 8.536, 16.587], [19.038, 8.591, 16.672]]"
5815969_4_3_void.stl,NO,,,
5836241_1_3_void.stl,NO,,,
5832367_2_0_void.stl,NO,,,
5836241_1_2_void.stl,YES,1,"[-3.552, -3.304, 6.007]","[[-3.742, -3.424, 5.986], [-3.362, -3.184, 6.028]]"
5836241_1_2_void.stl,YES,2,"[-27.714, -0.276, 5.525]","[[-27.837, -0.373, 5.48], [-27.59, -0.178, 5.569]]"
5836241_1_2_void.stl,YES,3,"[-3.218, 10.371, 8.253]","[[-3.218, 10.37, 8.253], [-3.218, 10.371, 8.253]]"
5832367_2_1_void.stl,YES,1,"[1.485, 0.176, 0.285]","[[1.476, 0.168, 0.284], [1.494, 0.184, 0.286]]"
5832367_2_1_void.stl,YES,2,"[-1.116, -2.227, 0.288]","[[-1.556, -2.466, 0.267], [-0.676, -1.988, 0.309]]"
5832367_2_1_void.stl,YES,3,"[-1.499, -0.119, 0.404]","[[-1.533, -0.161, 0.401], [-1.466, -0.077, 0.408]]"
5911816_6_4_void.stl,NO,,,
5795794_1_1_void.stl,YES,1,"[49.883, 73.332, 0.613]","[[49.878, 73.324, 0.612], [49.889, 73.34, 0.615]]"
5795794_1_1_void.stl,YES,2,"[57.895, 68.139, 2.575]","[[57.875, 68.093, 2.572], [57.915, 68.184, 2.577]]"
5803369_2_1_void.stl,NO,,,
5911816_6_5_void.stl,NO,,,
5795794_1_0_void.stl,NO,,,
5803369_2_0_void.stl,NO,,,
5837782_1_4_void.stl,NO,,,
5837782_1_5_void.stl,YES,1,"[-26.129, -21.242, 0.936]","[[-26.145, -21.268, 0.932], [-26.114, -21.216, 0.94]]"
5837782_1_5_void.stl,YES,2,"[-42.448, 19.079, 1.195]","[[-45.881, 12.505, 0.568], [-39.014, 25.652, 1.821]]"
5785050_2_4_void.stl,YES,1,"[5.038, -0.047, 34.427]","[[5.026, -0.057, 34.413], [5.05, -0.037, 34.441]]"
5797392_1_3_void.stl,NO,,,
5797392_1_2_void.stl,NO,,,
5875428_1_6_void.stl,NO,,,
5875428_1_7_void.stl,NO,,,
5815969_2_7_void.stl,NO,,,
5787004_1_4_void.stl,NO,,,
5852998_2_5_void.stl,NO,,,
5795286_1_7_void.stl,YES,1,"[17.276, 68.287, 22.395]","[[17.264, 68.275, 22.383], [17.288, 68.299, 22.406]]"
5795286_1_7_void.stl,YES,2,"[-6.185, 68.397, 22.853]","[[-6.263, 68.21, 22.712], [-6.107, 68.584, 22.995]]"
5795286_1_7_void.stl,YES,3,"[8.706, 8.333, 56.341]","[[8.706, 8.333, 56.341], [8.706, 8.333, 56.341]]"
5852998_2_4_void.stl,NO,,,
5815969_2_6_void.stl,YES,1,"[3.63, 55.626, 42.874]","[[3.627, 55.623, 42.872], [3.632, 55.629, 42.876]]"
5414790_1_0_void.stl,YES,1,"[-11.768, 0.165, 2.472]","[[-12.063, -0.288, 2.241], [-11.473, 0.619, 2.703]]"
5414790_1_0_void.stl,YES,2,"[2.792, 20.308, 1.109]","[[2.791, 20.308, 1.108], [2.792, 20.308, 1.109]]"
5414790_1_0_void.stl,YES,3,"[6.824, 0.889, 3.621]","[[6.805, 0.87, 3.617], [6.843, 0.908, 3.625]]"
5840784_5_3_void.stl,YES,1,"[235.797, 10.739, 71.48]","[[232.361, 10.434, 70.417], [239.234, 11.043, 72.542]]"
5414790_1_1_void.stl,YES,1,"[-8.371, -1.128, 3.08]","[[-11.97, -6.214, 1.395], [-4.771, 3.958, 4.765]]"
5414790_1_1_void.stl,YES,2,"[3.476, -1.768, 2.9]","[[3.206, -1.916, 2.838], [3.746, -1.619, 2.961]]"
5840784_5_2_void.stl,YES,1,"[217.219, 5.412, 65.904]","[[217.193, 5.41, 65.895], [217.245, 5.415, 65.913]]"
5840784_5_2_void.stl,YES,2,"[212.417, 16.407, 18.42]","[[211.945, 16.285, 17.992], [212.888, 16.529, 18.848]]"
5799425_3_0_void.stl,YES,1,"[-0.218, 1.399, 0.116]","[[-0.286, 0.497, 0.07], [-0.15, 2.302, 0.162]]"
5799425_3_0_void.stl,YES,2,"[0.151, -0.33, 0.135]","[[0.087, -0.807, 0.108], [0.214, 0.146, 0.163]]"
5799425_3_0_void.stl,YES,3,"[0.182, -1.481, 0.243]","[[0.117, -1.842, 0.222], [0.246, -1.119, 0.265]]"
5849854_2_5_void.stl,NO,,,
5849854_2_4_void.stl,NO,,,
5799425_3_1_void.stl,YES,1,"[-0.239, -0.503, 0.205]","[[-0.248, -0.57, 0.2], [-0.23, -0.437, 0.209]]"
5799425_3_1_void.stl,YES,2,"[0.157, 0.373, 0.127]","[[-0.059, -0.912, 0.054], [0.373, 1.659, 0.199]]"
5799425_3_1_void.stl,YES,3,"[-0.24, 1.584, 0.047]","[[-0.298, 0.587, 0.019], [-0.181, 2.582, 0.076]]"
5758968_10_2_void.stl,NO,,,
5879302_1_7_void.stl,YES,1,"[10.606, 2.124, 4.297]","[[10.605, 2.124, 4.297], [10.606, 2.124, 4.298]]"
5826735_1_7_void.stl,YES,1,"[8.416, -12.999, 1.225]","[[5.034, -18.425, 1.05], [11.797, -7.572, 1.399]]"
5879302_1_6_void.stl,NO,,,
5826735_1_6_void.stl,YES,1,"[10.531, -24.62, 1.132]","[[9.811, -27.198, 1.019], [11.251, -22.043, 1.246]]"
5826735_1_6_void.stl,YES,2,"[15.009, 16.15, 2.682]","[[14.753, 15.318, 2.652], [15.264, 16.982, 2.711]]"
5892823_2_4_void.stl,YES,1,"[-1.297, -67.604, 1.499]","[[-1.773, -71.696, 1.29], [-0.82, -63.512, 1.709]]"
5892823_2_4_void.stl,YES,2,"[14.388, -42.659, 12.392]","[[14.388, -42.677, 12.391], [14.389, -42.641, 12.393]]"
5892823_2_4_void.stl,YES,3,"[3.985, -91.392, 11.7]","[[3.81, -93.923, 11.575], [4.161, -88.86, 11.825]]"
5840852_4_7_void.stl,YES,1,"[17.632, -2.119, 14.861]","[[14.269, -4.595, 12.122], [20.995, 0.357, 17.599]]"
5805738_2_void.stl,NO,,,
5892823_2_5_void.stl,YES,1,"[0.768, -67.065, 1.445]","[[0.761, -67.126, 1.441], [0.774, -67.004, 1.45]]"
5892823_2_5_void.stl,YES,2,"[8.687, -98.795, 0.996]","[[8.495, -103.942, 0.828], [8.878, -93.648, 1.165]]"
5892823_2_5_void.stl,YES,3,"[9.701, -82.614, 12.202]","[[9.7, -82.62, 12.202], [9.701, -82.609, 12.203]]"
5840852_4_6_void.stl,YES,1,"[8.894, -3.49, 15.321]","[[8.176, -4.193, 14.321], [9.612, -2.786, 16.321]]"
5840852_4_6_void.stl,YES,2,"[2.732, 3.776, 4.774]","[[2.73, 3.774, 4.773], [2.733, 3.778, 4.776]]"
5821076_2_6_void.stl,NO,,,
5803369_4_5_void.stl,NO,,,
5803369_4_4_void.stl,NO,,,
5821076_2_7_void.stl,NO,,,
5885189_6_0_void.stl,NO,,,
5805228_1_8_void.stl,YES,1,"[-53.664, 0.914, 1.632]","[[-53.678, 0.898, 1.63], [-53.649, 0.93, 1.635]]"
5805228_1_8_void.stl,YES,2,"[-27.293, 14.165, 23.358]","[[-30.654, 10.479, 22.433], [-23.933, 17.85, 24.283]]"
5803369_10_6_void.stl,NO,,,
5805228_1_9_void.stl,NO,,,
5785050_4_1_void.stl,NO,,,
5785050_4_0_void.stl,YES,1,"[48.367, -10.13, 15.792]","[[48.366, -10.13, 15.792], [48.367, -10.13, 15.792]]"
5821964_1_2_void.stl,YES,1,"[11.278, -5.925, 0.185]","[[11.185, -5.967, 0.158], [11.371, -5.884, 0.211]]"
5821964_1_3_void.stl,NO,,,
5856398_1_5_void.stl,NO,,,
5830353_1_5_void.stl,YES,1,"[0.719, -0.985, 0.407]","[[0.717, -0.987, 0.407], [0.721, -0.983, 0.407]]"
5830353_1_5_void.stl,YES,2,"[0.623, 1.225, 0.447]","[[0.616, 1.214, 0.443], [0.631, 1.237, 0.451]]"
5830353_1_5_void.stl,YES,3,"[0.769, -1.245, 0.769]","[[0.755, -1.264, 0.766], [0.783, -1.226, 0.772]]"
