file,has_hidden_void,void_num,center_mass,bounds
5846014_1_1_void.stl,YES,4,"[-8.251, 11.287, 11.061]","[[-10.553, 10.129, 10.672], [-5.948, 12.446, 11.449]]"
5864454_1_1_void.stl,NO,,,
5840784_1_1_void.stl,YES,1,"[95.794, 14.316, 78.565]","[[95.785, 14.315, 78.559], [95.804, 14.316, 78.571]]"
5873277_3_1_void.stl,YES,1,"[-1.843, -13.953, 2.199]","[[-8.056, -17.813, 1.636], [4.37, -10.092, 2.762]]"
5873277_3_1_void.stl,YES,2,"[9.284, 0.945, 0.755]","[[9.161, 0.904, 0.75], [9.407, 0.987, 0.761]]"
5873277_3_1_void.stl,YES,3,"[23.326, 14.854, 1.189]","[[17.103, 10.933, 0.682], [29.548, 18.775, 1.696]]"
5873277_3_1_void.stl,YES,4,"[34.544, -2.384, 1.85]","[[34.437, -2.439, 1.845], [34.651, -2.328, 1.856]]"
5873277_3_1_void.stl,YES,5,"[-22.534, 13.576, 0.581]","[[-24.418, 12.661, 0.356], [-20.649, 14.49, 0.806]]"
5873277_3_0_void.stl,YES,1,"[-9.249, 4.863, 2.645]","[[-9.341, 4.775, 2.639], [-9.157, 4.952, 2.651]]"
5873277_3_0_void.stl,YES,2,"[16.659, 10.784, 0.988]","[[13.377, 9.53, 0.824], [19.941, 12.038, 1.152]]"
5873277_3_0_void.stl,YES,3,"[-8.855, -17.638, 0.937]","[[-10.115, -18.471, 0.839], [-7.596, -16.806, 1.034]]"
5873277_3_0_void.stl,YES,4,"[37.071, 15.243, 4.281]","[[36.645, 15.07, 4.266], [37.496, 15.417, 4.297]]"
5873277_3_0_void.stl,YES,5,"[-32.59, 15.855, 4.603]","[[-34.374, 15.126, 4.376], [-30.805, 16.584, 4.829]]"
5840784_1_0_void.stl,YES,1,"[229.118, 14.83, 108.054]","[[229.093, 14.828, 108.034], [229.144, 14.831, 108.075]]"
5840784_1_0_void.stl,YES,2,"[5.167, 14.295, 154.138]","[[5.112, 14.292, 154.11], [5.222, 14.297, 154.166]]"
5840784_1_0_void.stl,YES,3,"[216.622, 6.154, 237.717]","[[216.606, 6.152, 237.698], [216.638, 6.155, 237.737]]"
5840784_1_0_void.stl,YES,4,"[261.532, 23.376, 91.434]","[[258.965, 23.181, 89.863], [264.099, 23.572, 93.006]]"
5840784_1_0_void.stl,YES,5,"[104.438, 5.729, 215.916]","[[104.107, 5.663, 215.641], [104.769, 5.795, 216.191]]"
5840784_1_0_void.stl,YES,6,"[88.895, 15.256, 204.042]","[[88.594, 15.197, 203.439], [89.195, 15.316, 204.645]]"
5840784_1_0_void.stl,YES,7,"[20.814, 14.01, 22.394]","[[15.041, 13.641, 18.64], [26.587, 14.38, 26.149]]"
5840784_1_0_void.stl,YES,8,"[96.368, 3.14, 110.529]","[[88.59, 2.299, 101.023], [104.147, 3.98, 120.035]]"
5911816_4_2_void.stl,NO,,,
5885189_2_2_void.stl,NO,,,
5911816_4_3_void.stl,YES,1,"[-61.364, 32.804, 14.48]","[[-61.369, 32.801, 14.472], [-61.358, 32.806, 14.488]]"
5831438_1_0_void.stl,NO,,,
5831438_1_1_void.stl,NO,,,
5814566_1_0_void.stl,YES,1,"[10.522, 15.186, 0.789]","[[10.417, 14.842, 0.755], [10.626, 15.529, 0.822]]"
5830976_1_3_void.stl,NO,,,
5830976_1_2_void.stl,NO,,,
5903116_4_0_void.stl,NO,,,
5868524_1_2_void.stl,YES,1,"[-4.425, 195.865, 5.812]","[[-4.426, 195.857, 5.812], [-4.425, 195.873, 5.813]]"
5868524_1_2_void.stl,YES,2,"[-5.237, 173.987, 10.66]","[[-5.37, 171.928, 10.527], [-5.103, 176.046, 10.794]]"
5868524_1_2_void.stl,YES,3,"[1.05, 17.322, 8.095]","[[1.05, 17.318, 8.095], [1.051, 17.325, 8.096]]"
5868524_1_2_void.stl,YES,4,"[2.323, 135.08, 12.236]","[[2.321, 135.063, 12.235], [2.324, 135.097, 12.237]]"
5868524_1_2_void.stl,YES,5,"[0.825, 157.527, 14.295]","[[0.824, 157.513, 14.294], [0.826, 157.541, 14.296]]"
5868524_1_2_void.stl,YES,6,"[-6.312, 93.236, 1.521]","[[-6.353, 93.027, 1.504], [-6.271, 93.446, 1.537]]"
5868524_1_3_void.stl,YES,1,"[-7.109, 168.475, 12.576]","[[-7.11, 168.47, 12.576], [-7.109, 168.48, 12.576]]"
5758968_2_0_void.stl,YES,1,"[6.874, -0.786, 2.886]","[[4.715, -2.489, 1.513], [9.032, 0.916, 4.259]]"
5758968_2_0_void.stl,YES,2,"[-7.576, 7.914, 1.908]","[[-7.64, 7.865, 1.868], [-7.512, 7.964, 1.948]]"
5758968_2_0_void.stl,YES,3,"[-7.555, 8.943, 5.387]","[[-7.623, 8.895, 5.33], [-7.486, 8.992, 5.443]]"
5758968_2_0_void.stl,YES,4,"[-5.17, -7.371, 6.488]","[[-5.491, -7.848, 6.399], [-4.849, -6.894, 6.577]]"
5758968_2_1_void.stl,YES,1,"[7.047, -4.667, 4.655]","[[6.095, -6.695, 3.913], [7.999, -2.638, 5.397]]"
5758968_2_1_void.stl,YES,2,"[8.39, 7.33, 7.115]","[[8.369, 7.296, 7.102], [8.41, 7.364, 7.128]]"
5758968_2_1_void.stl,YES,3,"[-8.468, 2.329, 6.456]","[[-8.853, 2.126, 6.369], [-8.083, 2.532, 6.542]]"
5758968_2_1_void.stl,YES,4,"[-5.113, -1.444, 6.768]","[[-6.824, -2.979, 5.321], [-3.402, 0.09, 8.215]]"
5758968_2_1_void.stl,YES,5,"[-8.601, -2.183, 8.005]","[[-9.743, -3.075, 7.667], [-7.459, -1.292, 8.342]]"
5758968_2_1_void.stl,YES,6,"[-6.529, 3.558, 2.48]","[[-6.546, 3.55, 2.475], [-6.511, 3.565, 2.485]]"
5758968_2_1_void.stl,YES,7,"[7.156, 5.067, 0.705]","[[4.942, 4.171, 0.059], [9.369, 5.963, 1.352]]"
5758968_2_1_void.stl,YES,8,"[-9.394, -7.201, 2.499]","[[-9.458, -7.267, 2.475], [-9.329, -7.135, 2.524]]"
5839581_1_1_void.stl,YES,1,"[16.376, -19.747, 5.849]","[[-22.797, -61.778, 4.144], [55.549, 22.283, 7.553]]"
5839581_1_1_void.stl,YES,2,"[-44.672, -49.288, 8.445]","[[-45.419, -49.926, 8.399], [-43.925, -48.649, 8.491]]"
5839581_1_1_void.stl,YES,3,"[33.917, 13.837, 1.267]","[[26.08, 2.916, 0.333], [41.754, 24.759, 2.201]]"
5839581_1_1_void.stl,YES,4,"[34.536, -69.899, 0.114]","[[33.599, -71.533, 0.062], [35.472, -68.265, 0.167]]"
5839581_1_1_void.stl,YES,5,"[42.886, 54.181, 2.021]","[[37.567, 48.42, 1.609], [48.204, 59.943, 2.434]]"
5839581_1_1_void.stl,YES,6,"[-2.092, -61.099, 1.654]","[[-7.598, -66.985, 1.321], [3.415, -55.214, 1.988]]"
5839581_1_0_void.stl,YES,1,"[53.504, 1.272, 1.819]","[[46.719, -4.45, 0.89], [60.289, 6.993, 2.747]]"
5839581_1_0_void.stl,YES,2,"[-31.029, -54.589, 3.509]","[[-51.797, -65.124, 1.756], [-10.26, -44.055, 5.262]]"
5839581_1_0_void.stl,YES,3,"[20.691, -49.531, 6.61]","[[6.07, -66.443, 5.722], [35.313, -32.619, 7.498]]"
5846103_2_0_void.stl,YES,1,"[8.271, 3.543, 20.174]","[[7.331, 3.376, 19.35], [9.211, 3.71, 20.998]]"
5846103_2_1_void.stl,YES,1,"[12.506, 3.551, 3.9]","[[12.491, 3.548, 3.886], [12.52, 3.553, 3.914]]"
5846103_2_1_void.stl,YES,2,"[18.688, 4.26, 11.451]","[[18.149, 4.026, 11.088], [19.227, 4.494, 11.814]]"
5846103_2_1_void.stl,YES,3,"[10.507, 5.211, 19.371]","[[10.05, 5.049, 18.886], [10.964, 5.374, 19.855]]"
5834623_1_0_void.stl,NO,,,
5803369_3_2_void.stl,NO,,,
5838716_2_2_void.stl,NO,,,
5806528_1_0_void.stl,NO,,,
5806528_1_1_void.stl,NO,,,
5840852_3_0_void.stl,NO,,,
5815969_5_1_void.stl,NO,,,
5815969_5_0_void.stl,YES,1,"[9.164, 54.046, 37.088]","[[9.099, 53.938, 36.975], [9.228, 54.154, 37.202]]"
5815969_5_0_void.stl,YES,2,"[36.205, 10.497, 5.808]","[[36.193, 10.488, 5.792], [36.217, 10.507, 5.825]]"
5815969_5_0_void.stl,YES,3,"[10.135, 8.518, 8.949]","[[10.135, 8.518, 8.949], [10.135, 8.518, 8.949]]"
5815969_5_0_void.stl,YES,4,"[19.757, 14.196, 57.019]","[[19.752, 14.186, 57.014], [19.762, 14.206, 57.025]]"
5771406_1_0_void.stl,NO,,,
5771406_1_1_void.stl,NO,,,
5775050_1_0_void.stl,NO,,,
5775050_1_1_void.stl,YES,1,"[0.346, 9.491, 9.175]","[[0.277, 9.401, 9.067], [0.415, 9.58, 9.284]]"
5775050_1_1_void.stl,YES,2,"[1.22, 3.148, 3.711]","[[1.217, 3.136, 3.699], [1.224, 3.161, 3.723]]"
5775050_1_1_void.stl,YES,3,"[-0.692, 6.678, 0.553]","[[-0.698, 6.654, 0.535], [-0.686, 6.702, 0.57]]"
5775050_1_1_void.stl,YES,4,"[1.357, 8.185, 3.83]","[[1.357, 8.184, 3.829], [1.358, 8.186, 3.83]]"
5775050_1_1_void.stl,YES,5,"[1.179, 5.442, 4.735]","[[1.174, 5.433, 4.727], [1.183, 5.451, 4.742]]"
5775050_1_1_void.stl,YES,6,"[0.368, 6.653, 6.791]","[[0.368, 6.653, 6.791], [0.368, 6.653, 6.791]]"
5831735_1_0_void.stl,YES,1,"[-24.962, 89.852, 10.857]","[[-24.996, 89.832, 10.856], [-24.927, 89.873, 10.858]]"
5831735_1_0_void.stl,YES,2,"[-73.504, -59.267, 2.976]","[[-73.52, -59.277, 2.975], [-73.487, -59.257, 2.977]]"
5831735_1_1_void.stl,YES,1,"[-22.744, -92.419, 2.667]","[[-22.744, -92.42, 2.667], [-22.744, -92.419, 2.667]]"
5831735_1_1_void.stl,YES,2,"[50.366, 67.282, 3.611]","[[50.366, 67.281, 3.611], [50.367, 67.282, 3.611]]"
5911816_1_2_void.stl,YES,1,"[-8.591, 56.231, 81.116]","[[-8.616, 56.209, 81.098], [-8.565, 56.252, 81.135]]"
5785245_2_3_void.stl,YES,1,"[35.532, -0.525, 2.993]","[[35.309, -0.64, 2.901], [35.755, -0.411, 3.085]]"
5785245_2_3_void.stl,YES,2,"[24.822, 7.217, 13.577]","[[24.694, 7.097, 13.487], [24.949, 7.337, 13.667]]"
5785245_2_2_void.stl,YES,1,"[30.581, 10.683, 3.06]","[[30.578, 10.681, 3.059], [30.583, 10.684, 3.061]]"
5785245_2_2_void.stl,YES,2,"[36.909, 7.006, 21.436]","[[36.521, 6.887, 21.297], [37.297, 7.125, 21.576]]"
5785245_2_2_void.stl,YES,3,"[17.859, 11.815, 13.156]","[[17.854, 11.811, 13.154], [17.864, 11.818, 13.158]]"
5785245_2_2_void.stl,YES,4,"[34.705, 5.948, 6.1]","[[34.5, 5.716, 5.99], [34.909, 6.18, 6.21]]"
5785245_2_2_void.stl,YES,5,"[20.118, 6.827, 3.994]","[[20.118, 6.826, 3.994], [20.119, 6.827, 3.995]]"
5758968_7_0_void.stl,YES,1,"[21.9, -13.23, 4.315]","[[21.643, -13.675, 3.913], [22.156, -12.786, 4.716]]"
5758968_7_0_void.stl,YES,2,"[55.945, -13.467, 60.212]","[[55.94, -13.472, 60.2], [55.95, -13.462, 60.224]]"
5758968_7_0_void.stl,YES,3,"[34.997, -15.764, 46.701]","[[32.468, -19.499, 42.68], [37.526, -12.029, 50.723]]"
5758968_7_0_void.stl,YES,4,"[19.898, -0.59, 103.28]","[[19.897, -0.591, 103.278], [19.899, -0.589, 103.283]]"
5758968_7_0_void.stl,YES,5,"[64.847, -19.11, 1.996]","[[64.796, -19.138, 1.918], [64.898, -19.082, 2.075]]"
5758968_7_1_void.stl,YES,1,"[43.642, -18.667, 78.879]","[[43.641, -18.668, 78.878], [43.642, -18.667, 78.88]]"
5758968_7_1_void.stl,YES,2,"[19.045, -20.24, 54.4]","[[19.036, -20.257, 54.391], [19.054, -20.223, 54.409]]"
5758968_7_1_void.stl,YES,3,"[34.452, -17.245, 56.335]","[[32.151, -20.381, 51.32], [36.754, -14.11, 61.35]]"
5758968_7_1_void.stl,YES,4,"[50.313, -15.318, 59.88]","[[49.51, -16.406, 58.388], [51.117, -14.23, 61.373]]"
5903116_1_0_void.stl,YES,1,"[6.897, -2.591, 13.118]","[[6.856, -2.614, 13.077], [6.939, -2.569, 13.159]]"
5903116_1_0_void.stl,YES,2,"[-8.375, -1.362, 6.386]","[[-9.687, -1.978, 5.448], [-7.062, -0.747, 7.324]]"
5903116_1_0_void.stl,YES,3,"[-7.84, -0.917, 7.634]","[[-8.102, -1.107, 7.373], [-7.578, -0.727, 7.894]]"
5903116_1_0_void.stl,YES,4,"[7.66, -0.896, 21.436]","[[6.812, -1.075, 20.943], [8.509, -0.718, 21.928]]"
5903116_1_0_void.stl,YES,5,"[-0.269, -0.334, 36.404]","[[-0.27, -0.334, 36.403], [-0.268, -0.333, 36.404]]"
5826410_1_1_void.stl,NO,,,
5826410_1_0_void.stl,NO,,,
5826522_2_1_void.stl,YES,1,"[-1.46, -1.731, 0.259]","[[-1.499, -1.743, 0.244], [-1.421, -1.719, 0.274]]"
5826522_2_1_void.stl,YES,2,"[11.834, 2.069, 1.95]","[[11.819, 2.063, 1.944], [11.85, 2.076, 1.956]]"
5826522_2_1_void.stl,YES,3,"[-2.212, -2.057, 0.518]","[[-2.215, -2.058, 0.517], [-2.209, -2.056, 0.518]]"
5826522_2_1_void.stl,YES,4,"[31.479, 3.838, 1.097]","[[31.463, 3.836, 1.094], [31.495, 3.84, 1.101]]"
5826522_2_1_void.stl,YES,5,"[19.347, -0.882, 1.359]","[[18.658, -0.952, 1.197], [20.037, -0.811, 1.521]]"
5826522_2_1_void.stl,YES,6,"[28.098, -0.577, 0.08]","[[28.097, -0.577, 0.08], [28.099, -0.577, 0.081]]"
5826522_2_1_void.stl,YES,7,"[14.185, -2.488, 1.524]","[[14.184, -2.488, 1.524], [14.186, -2.488, 1.524]]"
5826522_2_1_void.stl,YES,8,"[3.405, 3.945, 1.598]","[[1.557, 3.572, 1.382], [5.253, 4.318, 1.814]]"
5826522_2_0_void.stl,YES,1,"[18.205, -0.939, 0.907]","[[17.914, -0.958, 0.88], [18.496, -0.92, 0.934]]"
5826522_2_0_void.stl,YES,2,"[7.544, -1.677, 0.402]","[[7.511, -1.682, 0.395], [7.577, -1.673, 0.409]]"
5826522_2_0_void.stl,YES,3,"[32.141, -1.365, 8.998]","[[32.141, -1.365, 8.998], [32.142, -1.365, 8.998]]"
5826522_2_0_void.stl,YES,4,"[0.625, -1.823, 0.629]","[[0.326, -1.892, 0.554], [0.925, -1.754, 0.703]]"
5834358_1_0_void.stl,YES,1,"[13.178, -22.764, 0.618]","[[12.816, -24.579, 0.515], [13.539, -20.95, 0.721]]"
5834358_1_0_void.stl,YES,2,"[-15.468, 20.484, 1.609]","[[-17.903, 13.744, 0.982], [-13.032, 27.224, 2.236]]"
5834358_1_0_void.stl,YES,3,"[23.367, -17.632, 6.087]","[[22.927, -18.038, 6.028], [23.808, -17.226, 6.146]]"
5834358_1_0_void.stl,YES,4,"[-2.14, 6.269, 1.864]","[[-8.244, -1.388, 1.008], [3.964, 13.926, 2.72]]"
5834358_1_0_void.stl,YES,5,"[-12.46, 21.76, 0.88]","[[-12.86, 21.129, 0.791], [-12.061, 22.391, 0.969]]"
5834358_1_0_void.stl,YES,6,"[-19.76, -24.771, 4.84]","[[-20.136, -25.17, 4.792], [-19.385, -24.372, 4.889]]"
5834358_1_0_void.stl,YES,7,"[21.997, -1.209, 1.226]","[[20.594, -3.805, 0.925], [23.4, 1.387, 1.527]]"
5834358_1_0_void.stl,YES,8,"[17.092, -16.309, 2.753]","[[17.092, -16.31, 2.753], [17.093, -16.307, 2.753]]"
5834358_1_0_void.stl,YES,9,"[-19.316, -27.455, 6.768]","[[-19.322, -27.469, 6.767], [-19.31, -27.441, 6.769]]"
5819966_1_3_void.stl,NO,,,
5819966_1_2_void.stl,YES,1,"[0.764, 1.494, 0.651]","[[0.735, 1.47, 0.588], [0.794, 1.518, 0.714]]"
5819966_1_2_void.stl,YES,2,"[-0.537, 1.447, 6.277]","[[-0.537, 1.447, 6.277], [-0.537, 1.447, 6.277]]"
5819966_1_2_void.stl,YES,3,"[-1.298, -1.403, 4.956]","[[-1.454, -1.541, 4.765], [-1.142, -1.265, 5.146]]"
5840784_4_1_void.stl,YES,1,"[53.283, 4.201, 104.48]","[[43.526, 2.11, 94.384], [63.041, 6.292, 114.577]]"
5840784_4_1_void.stl,YES,2,"[5.37, 17.064, 21.071]","[[4.454, 16.822, 20.429], [6.285, 17.305, 21.713]]"
5840784_4_1_void.stl,YES,3,"[150.362, 14.324, 94.768]","[[150.164, 14.277, 94.615], [150.56, 14.371, 94.921]]"
5840784_4_1_void.stl,YES,4,"[39.838, 13.532, 52.087]","[[39.683, 13.515, 51.962], [39.992, 13.549, 52.211]]"
5840784_4_0_void.stl,YES,1,"[140.266, 13.227, 2.608]","[[137.458, 12.871, 0.99], [143.075, 13.583, 4.225]]"
5840784_4_0_void.stl,YES,2,"[90.396, 12.09, 77.868]","[[83.814, 10.908, 72.691], [96.979, 13.271, 83.046]]"
5840784_4_0_void.stl,YES,3,"[136.94, 20.617, 60.117]","[[136.94, 20.617, 60.117], [136.941, 20.617, 60.118]]"
5840784_4_0_void.stl,YES,4,"[33.32, 13.395, 100.736]","[[33.233, 13.37, 100.663], [33.407, 13.42, 100.81]]"
5709416_4_1_void.stl,YES,1,"[30.241, 14.82, 28.772]","[[30.241, 14.82, 28.772], [30.241, 14.82, 28.772]]"
5709416_4_0_void.stl,YES,1,"[15.625, 20.026, 12.516]","[[15.602, 20.015, 12.491], [15.647, 20.036, 12.542]]"
5709416_4_0_void.stl,YES,2,"[33.106, 19.419, 16.159]","[[33.101, 19.417, 16.157], [33.111, 19.421, 16.162]]"
5709416_4_0_void.stl,YES,3,"[10.114, 8.348, 29.166]","[[10.068, 8.316, 29.075], [10.159, 8.38, 29.257]]"
5856715_2_2_void.stl,NO,,,
5856715_2_3_void.stl,NO,,,
5840852_2_2_void.stl,YES,1,"[0.282, 23.279, 7.25]","[[0.267, 23.25, 7.238], [0.297, 23.308, 7.262]]"
5840852_2_2_void.stl,YES,2,"[0.132, 18.304, 16.902]","[[-0.044, 18.09, 16.839], [0.309, 18.518, 16.966]]"
5840852_2_2_void.stl,YES,3,"[-0.061, 24.264, 14.638]","[[-0.858, 23.712, 14.184], [0.735, 24.815, 15.091]]"
5840852_2_2_void.stl,YES,4,"[-0.073, 22.872, 11.527]","[[-0.966, 22.492, 11.255], [0.82, 23.253, 11.798]]"
5840852_2_2_void.stl,YES,5,"[-0.678, 26.202, 14.71]","[[-0.908, 26.002, 14.652], [-0.448, 26.402, 14.768]]"
5840852_2_2_void.stl,YES,6,"[-0.292, 18.782, 18.913]","[[-0.384, 18.7, 18.869], [-0.2, 18.865, 18.958]]"
5840852_2_2_void.stl,YES,7,"[-0.297, 17.086, 17.317]","[[-0.343, 17.066, 17.294], [-0.25, 17.107, 17.34]]"
5771278_1_2_void.stl,YES,1,"[17.945, 5.967, 1.374]","[[17.927, 5.959, 1.372], [17.962, 5.975, 1.376]]"
5771278_1_2_void.stl,YES,2,"[2.725, 20.934, 1.336]","[[2.725, 20.934, 1.336], [2.726, 20.934, 1.336]]"
5771278_1_2_void.stl,YES,3,"[12.134, 11.626, 1.245]","[[12.132, 11.624, 1.245], [12.136, 11.628, 1.245]]"
5874516_1_2_void.stl,YES,1,"[1.413, 2.174, 0.945]","[[1.404, 2.169, 0.943], [1.422, 2.179, 0.948]]"
5874516_1_2_void.stl,YES,2,"[-2.337, -0.81, 1.484]","[[-2.338, -0.811, 1.483], [-2.336, -0.809, 1.484]]"
5874516_1_2_void.stl,YES,3,"[3.713, -0.548, 1.621]","[[3.712, -0.549, 1.621], [3.714, -0.547, 1.622]]"
5846172_2_1_void.stl,YES,1,"[6.765, 3.056, 15.795]","[[6.763, 3.053, 15.791], [6.767, 3.058, 15.8]]"
5846172_2_1_void.stl,YES,2,"[17.295, 24.325, 8.037]","[[17.129, 23.999, 7.735], [17.46, 24.652, 8.339]]"
5846172_2_1_void.stl,YES,3,"[11.188, 21.571, 12.998]","[[11.188, 21.571, 12.998], [11.188, 21.571, 12.998]]"
5846172_2_0_void.stl,NO,,,
5832367_2_0_void.stl,YES,1,"[-1.549, -1.107, 0.204]","[[-1.549, -1.108, 0.204], [-1.548, -1.106, 0.204]]"
5832367_2_0_void.stl,YES,2,"[-0.113, 1.221, 0.04]","[[-0.191, 1.161, 0.031], [-0.034, 1.281, 0.048]]"
5832367_2_0_void.stl,YES,3,"[-1.138, -2.131, 0.039]","[[-1.367, -2.416, 0.02], [-0.91, -1.847, 0.057]]"
5832367_2_0_void.stl,YES,4,"[-0.692, -2.477, 0.283]","[[-0.877, -2.635, 0.267], [-0.507, -2.319, 0.299]]"
5832367_2_0_void.stl,YES,5,"[-0.576, -0.759, 0.19]","[[-0.576, -0.759, 0.19], [-0.576, -0.759, 0.191]]"
5832367_2_0_void.stl,YES,6,"[-1.276, 1.062, 0.305]","[[-1.931, 0.652, 0.218], [-0.621, 1.472, 0.391]]"
5832367_2_0_void.stl,YES,7,"[0.728, 2.301, 0.254]","[[0.554, 2.167, 0.245], [0.902, 2.435, 0.263]]"
5832367_2_1_void.stl,YES,1,"[1.187, -2.419, 0.07]","[[1.131, -2.463, 0.062], [1.243, -2.374, 0.077]]"
5832367_2_1_void.stl,YES,2,"[-1.667, 3.83, 0.244]","[[-1.667, 3.83, 0.244], [-1.666, 3.831, 0.244]]"
5832367_2_1_void.stl,YES,3,"[-1.226, 1.417, 0.513]","[[-1.481, 1.239, 0.492], [-0.971, 1.595, 0.534]]"
5832367_2_1_void.stl,YES,4,"[-1.596, -3.191, 0.224]","[[-1.655, -3.23, 0.221], [-1.537, -3.152, 0.228]]"
5795794_1_1_void.stl,YES,1,"[64.067, 83.658, 0.953]","[[64.067, 83.658, 0.953], [64.067, 83.658, 0.953]]"
5795794_1_1_void.stl,YES,2,"[9.773, 104.668, 2.96]","[[9.769, 104.66, 2.96], [9.776, 104.675, 2.961]]"
5795794_1_1_void.stl,YES,3,"[51.869, 7.108, 6.186]","[[51.868, 7.107, 6.186], [51.869, 7.109, 6.186]]"
5795794_1_1_void.stl,YES,4,"[11.322, 31.712, 0.781]","[[11.322, 31.711, 0.781], [11.323, 31.713, 0.781]]"
5803369_2_1_void.stl,NO,,,
5795794_1_0_void.stl,YES,1,"[20.424, 10.392, 3.259]","[[20.397, 10.359, 3.256], [20.452, 10.426, 3.261]]"
5803369_2_0_void.stl,NO,,,
5414790_1_0_void.stl,YES,1,"[-0.932, 20.742, 3.18]","[[-1.535, 19.306, 2.741], [-0.328, 22.178, 3.62]]"
5414790_1_0_void.stl,YES,2,"[2.545, 13.44, 4.572]","[[2.432, 13.312, 4.506], [2.659, 13.567, 4.638]]"
5414790_1_0_void.stl,YES,3,"[-4.612, 7.422, 3.323]","[[-4.847, 7.119, 3.209], [-4.376, 7.724, 3.437]]"
5414790_1_0_void.stl,YES,4,"[1.155, 19.431, 1.825]","[[1.154, 19.431, 1.824], [1.156, 19.432, 1.825]]"
5414790_1_0_void.stl,YES,5,"[-11.955, -4.863, 5.518]","[[-12.008, -4.994, 5.482], [-11.903, -4.732, 5.555]]"
5414790_1_0_void.stl,YES,6,"[-10.177, 1.35, 6.872]","[[-10.185, 1.328, 6.866], [-10.169, 1.371, 6.877]]"
5414790_1_0_void.stl,YES,7,"[-9.433, 16.993, 6.713]","[[-9.448, 16.948, 6.7], [-9.417, 17.038, 6.726]]"
5414790_1_0_void.stl,YES,8,"[12.096, -6.567, 4.486]","[[12.094, -6.572, 4.485], [12.099, -6.562, 4.487]]"
5414790_1_0_void.stl,YES,9,"[-10.616, -1.935, 1.291]","[[-10.704, -2.025, 1.243], [-10.529, -1.845, 1.339]]"
5414790_1_1_void.stl,NO,,,
5840784_5_2_void.stl,YES,1,"[230.744, 4.479, 20.857]","[[230.677, 4.463, 20.822], [230.811, 4.495, 20.891]]"
5840784_5_2_void.stl,YES,2,"[178.645, 2.419, 62.017]","[[178.37, 2.379, 61.763], [178.919, 2.459, 62.271]]"
5840784_5_2_void.stl,YES,3,"[169.028, 5.07, 53.499]","[[169.027, 5.07, 53.498], [169.03, 5.071, 53.5]]"
5799425_3_0_void.stl,YES,1,"[-0.273, 2.821, 0.031]","[[-0.29, 2.694, 0.025], [-0.256, 2.947, 0.037]]"
5799425_3_0_void.stl,YES,2,"[-0.259, 1.072, 0.104]","[[-0.302, 0.647, 0.079], [-0.216, 1.496, 0.128]]"
5799425_3_0_void.stl,YES,3,"[0.04, -1.614, 0.127]","[[-0.078, -2.326, 0.095], [0.157, -0.901, 0.159]]"
5805738_3_void.stl,NO,,,
5829845_2_2_void.stl,NO,,,
5885189_6_1_void.stl,YES,1,"[3.656, 73.461, 6.396]","[[3.655, 73.46, 6.396], [3.656, 73.462, 6.396]]"
5885189_6_1_void.stl,YES,2,"[3.637, 99.134, 6.341]","[[3.637, 99.134, 6.341], [3.637, 99.134, 6.341]]"
5885189_6_1_void.stl,YES,3,"[-3.469, 88.277, 6.851]","[[-3.553, 87.825, 6.802], [-3.384, 88.73, 6.901]]"
5885189_6_1_void.stl,YES,4,"[-3.952, 30.939, 4.369]","[[-3.952, 30.938, 4.369], [-3.951, 30.94, 4.369]]"
5885189_6_1_void.stl,YES,5,"[-4.198, 46.775, 5.157]","[[-4.39, 45.696, 5.019], [-4.006, 47.855, 5.295]]"
5885189_6_1_void.stl,YES,6,"[1.431, 33.456, 1.965]","[[1.428, 33.425, 1.963], [1.434, 33.487, 1.967]]"
5885189_6_1_void.stl,YES,7,"[-2.821, 67.626, 7.628]","[[-2.821, 67.626, 7.628], [-2.821, 67.627, 7.628]]"
5885189_6_1_void.stl,YES,8,"[2.619, 67.286, 1.256]","[[2.617, 67.26, 1.254], [2.622, 67.311, 1.258]]"
5885189_6_0_void.stl,YES,1,"[0.471, 85.851, 8.209]","[[0.423, 85.493, 8.175], [0.52, 86.208, 8.244]]"
5885189_6_0_void.stl,YES,2,"[-3.974, 39.29, 2.43]","[[-4.11, 38.278, 2.293], [-3.838, 40.302, 2.567]]"
5885189_6_0_void.stl,YES,3,"[0.615, 51.409, 7.297]","[[-0.283, 46.27, 6.964], [1.512, 56.549, 7.629]]"
5785050_4_1_void.stl,YES,1,"[20.886, -6.995, 11.917]","[[20.855, -7.018, 11.908], [20.918, -6.971, 11.926]]"
5785050_4_1_void.stl,YES,2,"[25.457, -6.661, 3.502]","[[25.441, -6.675, 3.497], [25.474, -6.646, 3.506]]"
5785050_4_1_void.stl,YES,3,"[22.337, 1.035, 9.566]","[[21.208, 0.538, 9.38], [23.465, 1.533, 9.751]]"
5785050_4_1_void.stl,YES,4,"[44.942, 7.116, 16.36]","[[41.552, 5.907, 16.07], [48.333, 8.325, 16.65]]"
5785050_4_1_void.stl,YES,5,"[36.703, -6.207, 15.133]","[[36.347, -6.452, 15.035], [37.059, -5.961, 15.231]]"
5785050_4_1_void.stl,YES,6,"[-30.712, 7.316, 1.817]","[[-30.716, 7.315, 1.817], [-30.708, 7.317, 1.818]]"
5785050_4_1_void.stl,YES,7,"[-22.419, -20.568, 1.109]","[[-22.419, -20.568, 1.109], [-22.419, -20.568, 1.109]]"
